Crash_Condition_ID,Posted_Speed_Limit,Traffic_Control_Device,Traffic_Control_Device_Condition,Weather_Condition,Lighting_Condition,Trafficway_Type,Roadway_Surface_Condition,Road_Defect,Alignment
14859,25,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ONE-WAY,WET,NO DEFECTS,"CURVE, LEVEL"
14860,25,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT ON HILLCREST
14861,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,"CURVE, LEVEL"
14862,5,OTHER,FUNCTIONING IMPROPERLY,OTHER,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,CURVE ON HILLCREST
14863,30,OTHER RAILROAD CROSSING,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
14864,35,NO CONTROLS,NO CONTROLS,RAIN,UNKNOWN,NOT DIVIDED,WET,OTHER,STRAIGHT AND LEVEL
14865,30,YIELD,OTHER,RAIN,DAYLIGHT,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14866,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,UNKNOWN,WET,UNKNOWN,STRAIGHT AND LEVEL
14867,25,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,WET,WORN SURFACE,STRAIGHT AND LEVEL
14868,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ONE-WAY,DRY,UNKNOWN,STRAIGHT AND LEVEL
14869,35,TRAFFIC SIGNAL,OTHER,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT AND LEVEL
14870,20,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,OTHER,NO DEFECTS,STRAIGHT AND LEVEL
14871,35,TRAFFIC SIGNAL,FUNCTIONING IMPROPERLY,RAIN,DAYLIGHT,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
14872,40,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,NOT DIVIDED,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14873,45,NO CONTROLS,NO CONTROLS,RAIN,DAWN,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,STRAIGHT ON GRADE
14874,0,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14875,30,LANE USE MARKING,WORN REFLECTIVE MATERIAL,RAIN,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),WET,WORN SURFACE,STRAIGHT AND LEVEL
14876,25,NO CONTROLS,OTHER,RAIN,DAYLIGHT,ONE-WAY,WET,UNKNOWN,STRAIGHT AND LEVEL
14877,40,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,DIVIDED - W/MEDIAN BARRIER,WET,UNKNOWN,STRAIGHT ON GRADE
14878,15,UNKNOWN,UNKNOWN,RAIN,DARKNESS,DRIVEWAY,WET,UNKNOWN,STRAIGHT AND LEVEL
14879,30,TRAFFIC SIGNAL,FUNCTIONING IMPROPERLY,RAIN,DUSK,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14880,40,NO CONTROLS,OTHER,RAIN,DARKNESS,DIVIDED - W/MEDIAN BARRIER,WET,UNKNOWN,STRAIGHT ON GRADE
14881,15,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,WET,NO DEFECTS,STRAIGHT AND LEVEL
14882,25,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,"RUT, HOLES",STRAIGHT AND LEVEL
14883,35,NO CONTROLS,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
14884,30,NO CONTROLS,OTHER,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14885,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14886,30,TRAFFIC SIGNAL,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14887,25,OTHER,OTHER,RAIN,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
14888,15,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKING LOT,WET,NO DEFECTS,STRAIGHT ON GRADE
14889,30,OTHER REG. SIGN,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14890,10,OTHER,OTHER,RAIN,"DARKNESS, LIGHTED ROAD",DRIVEWAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
14891,30,TRAFFIC SIGNAL,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14892,15,STOP SIGN/FLASHER,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,WET,NO DEFECTS,STRAIGHT AND LEVEL
14893,30,NO CONTROLS,FUNCTIONING IMPROPERLY,RAIN,DARKNESS,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14894,25,NO CONTROLS,NO CONTROLS,RAIN,DUSK,ALLEY,WET,NO DEFECTS,STRAIGHT AND LEVEL
14895,25,NO CONTROLS,OTHER,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14896,25,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ONE-WAY,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14897,30,LANE USE MARKING,FUNCTIONING PROPERLY,RAIN,DUSK,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14898,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14899,25,NO CONTROLS,UNKNOWN,RAIN,DAYLIGHT,ONE-WAY,WET,UNKNOWN,STRAIGHT AND LEVEL
14900,30,NO CONTROLS,FUNCTIONING IMPROPERLY,RAIN,DAYLIGHT,ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
14901,15,YIELD,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14902,10,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,DRIVEWAY,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14903,39,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,ONE-WAY,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14904,30,STOP SIGN/FLASHER,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,CENTER TURN LANE,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14905,30,NO CONTROLS,UNKNOWN,RAIN,UNKNOWN,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
14906,30,NO CONTROLS,NOT FUNCTIONING,CLOUDY/OVERCAST,DAYLIGHT,OTHER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14907,25,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14908,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",UNKNOWN,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14909,15,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,UNKNOWN,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14910,30,UNKNOWN,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",UNKNOWN,WET,UNKNOWN,STRAIGHT AND LEVEL
14911,9,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14912,30,OTHER,OTHER,UNKNOWN,DARKNESS,ONE-WAY,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14913,20,NO CONTROLS,UNKNOWN,CLEAR,DAYLIGHT,ALLEY,DRY,UNKNOWN,STRAIGHT AND LEVEL
14914,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,CENTER TURN LANE,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14915,15,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14916,15,NO CONTROLS,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,PARKING LOT,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14917,30,OTHER,OTHER,CLOUDY/OVERCAST,DAYLIGHT,PARKING LOT,DRY,UNKNOWN,STRAIGHT AND LEVEL
14918,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,CENTER TURN LANE,DRY,UNKNOWN,STRAIGHT AND LEVEL
14919,9,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14920,30,NO CONTROLS,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,UNKNOWN,STRAIGHT AND LEVEL
14921,45,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,CURVE ON GRADE
14922,30,NO CONTROLS,OTHER,CLEAR,DARKNESS,OTHER,DRY,UNKNOWN,STRAIGHT AND LEVEL
14923,30,OTHER,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),DRY,UNKNOWN,STRAIGHT AND LEVEL
14924,45,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",RAMP,DRY,NO DEFECTS,"CURVE, LEVEL"
14925,15,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,NO DEFECTS,"CURVE, LEVEL"
14926,30,YIELD,UNKNOWN,CLEAR,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14927,30,UNKNOWN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,DRY,UNKNOWN,STRAIGHT AND LEVEL
14928,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,"RUT, HOLES",STRAIGHT ON GRADE
14929,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT ON GRADE
14930,30,UNKNOWN,UNKNOWN,CLEAR,DAWN,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14931,35,NO CONTROLS,OTHER,CLEAR,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14932,20,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,ONE-WAY,DRY,UNKNOWN,STRAIGHT AND LEVEL
14933,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,NOT DIVIDED,DRY,NO DEFECTS,"CURVE, LEVEL"
14934,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DUSK,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14935,20,SCHOOL ZONE,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14936,30,LANE USE MARKING,WORN REFLECTIVE MATERIAL,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14937,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,RAMP,DRY,NO DEFECTS,"CURVE, LEVEL"
14938,30,OTHER RAILROAD CROSSING,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14939,25,NO CONTROLS,OTHER,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14940,45,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,SHOULDER DEFECT,CURVE ON GRADE
14941,45,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,"RUT, HOLES",STRAIGHT AND LEVEL
14942,30,OTHER WARNING SIGN,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14943,40,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,"RUT, HOLES","CURVE, LEVEL"
14944,35,NO CONTROLS,NOT FUNCTIONING,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14945,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT ON GRADE
14946,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,NOT DIVIDED,DRY,SHOULDER DEFECT,STRAIGHT AND LEVEL
14947,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,UNKNOWN,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14948,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,"CURVE, LEVEL"
14949,30,STOP SIGN/FLASHER,OTHER,UNKNOWN,UNKNOWN,ONE-WAY,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14950,0,NO CONTROLS,FUNCTIONING IMPROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14951,20,SCHOOL ZONE,UNKNOWN,UNKNOWN,UNKNOWN,NOT DIVIDED,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14952,60,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,OTHER,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14953,0,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKING LOT,DRY,NO DEFECTS,STRAIGHT ON HILLCREST
14954,30,STOP SIGN/FLASHER,OTHER,CLEAR,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14955,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,OTHER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14956,25,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKING LOT,DRY,UNKNOWN,STRAIGHT ON GRADE
14957,10,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,RAMP,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14958,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,DRY,DEBRIS ON ROADWAY,STRAIGHT ON HILLCREST
14959,35,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,DEBRIS ON ROADWAY,STRAIGHT AND LEVEL
14960,0,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,NOT DIVIDED,UNKNOWN,"RUT, HOLES",STRAIGHT AND LEVEL
14961,20,STOP SIGN/FLASHER,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14962,20,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DAYLIGHT,CENTER TURN LANE,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14963,30,TRAFFIC SIGNAL,NOT FUNCTIONING,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14964,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,DRY,NO DEFECTS,CURVE ON HILLCREST
14965,35,OTHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,STRAIGHT ON GRADE
14966,15,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,"CURVE, LEVEL"
14967,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,DRY,NO DEFECTS,"CURVE, LEVEL"
14968,25,LANE USE MARKING,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14969,35,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DUSK,ONE-WAY,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14970,0,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,ONE-WAY,UNKNOWN,UNKNOWN,STRAIGHT ON GRADE
14971,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,RAMP,DRY,NO DEFECTS,STRAIGHT ON GRADE
14972,20,SCHOOL ZONE,UNKNOWN,CLEAR,DAYLIGHT,ALLEY,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14973,0,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,ONE-WAY,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14974,20,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT ON HILLCREST
14975,30,NO CONTROLS,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",PARKING LOT,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14976,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAWN,CENTER TURN LANE,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14977,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT ON GRADE
14978,30,OTHER,OTHER,UNKNOWN,UNKNOWN,PARKING LOT,UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14979,25,YIELD,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14980,20,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14981,35,RAILROAD CROSSING GATE,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14982,0,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,"RUT, HOLES",STRAIGHT AND LEVEL
14983,30,LANE USE MARKING,FUNCTIONING PROPERLY,CLEAR,UNKNOWN,DIVIDED - W/MEDIAN (NOT RAISED),DRY,UNKNOWN,STRAIGHT AND LEVEL
14984,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14985,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,DRY,"RUT, HOLES",STRAIGHT AND LEVEL
14986,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,UNKNOWN,ONE-WAY,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14987,30,NO CONTROLS,OTHER,CLEAR,DAWN,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14988,25,NO CONTROLS,UNKNOWN,CLEAR,UNKNOWN,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
14989,25,NO CONTROLS,NO CONTROLS,UNKNOWN,DARKNESS,ONE-WAY,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14990,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",RAMP,DRY,UNKNOWN,STRAIGHT ON HILLCREST
14991,30,UNKNOWN,UNKNOWN,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,DRY,UNKNOWN,STRAIGHT AND LEVEL
14992,0,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14993,35,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DARKNESS,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14994,30,UNKNOWN,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,STRAIGHT AND LEVEL
14995,35,TRAFFIC SIGNAL,OTHER,UNKNOWN,DUSK,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,UNKNOWN,STRAIGHT AND LEVEL
14996,35,OTHER,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,NOT DIVIDED,DRY,NO DEFECTS,STRAIGHT AND LEVEL
14997,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,NOT DIVIDED,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
14998,30,NO CONTROLS,NOT FUNCTIONING,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
14999,20,NO CONTROLS,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,"CURVE, LEVEL"
15000,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,OTHER,"SAND, MUD, DIRT",OTHER,STRAIGHT AND LEVEL
15001,30,UNKNOWN,UNKNOWN,RAIN,DARKNESS,UNKNOWN,WET,NO DEFECTS,STRAIGHT AND LEVEL
15002,30,UNKNOWN,UNKNOWN,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,WET,UNKNOWN,STRAIGHT AND LEVEL
15003,30,TRAFFIC SIGNAL,NOT FUNCTIONING,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
15004,0,LANE USE MARKING,FUNCTIONING PROPERLY,RAIN,DARKNESS,NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
15005,40,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,UNKNOWN,STRAIGHT AND LEVEL
15006,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",ONE-WAY,WET,NO DEFECTS,STRAIGHT ON GRADE
15007,30,TRAFFIC SIGNAL,NO CONTROLS,RAIN,DARKNESS,CENTER TURN LANE,WET,NO DEFECTS,STRAIGHT AND LEVEL
15008,30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,DRIVEWAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
15009,30,NO CONTROLS,NO CONTROLS,RAIN,UNKNOWN,ONE-WAY,UNKNOWN,NO DEFECTS,STRAIGHT AND LEVEL
15010,30,TRAFFIC SIGNAL,UNKNOWN,RAIN,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
15011,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",CENTER TURN LANE,WET,NO DEFECTS,STRAIGHT AND LEVEL
15012,30,OTHER REG. SIGN,FUNCTIONING PROPERLY,RAIN,DUSK,ONE-WAY,WET,NO DEFECTS,STRAIGHT AND LEVEL
15013,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",UNKNOWN,WET,UNKNOWN,STRAIGHT AND LEVEL
15014,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",OTHER,WET,UNKNOWN,STRAIGHT AND LEVEL
15015,30,NO CONTROLS,NO CONTROLS,RAIN,DARKNESS,PARKING LOT,WET,NO DEFECTS,STRAIGHT ON GRADE
15016,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),WET,UNKNOWN,STRAIGHT ON GRADE
15017,35,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT ON HILLCREST
15018,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
15019,30,NO CONTROLS,NOT FUNCTIONING,RAIN,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,WET,NO DEFECTS,STRAIGHT AND LEVEL
15020,30,NO CONTROLS,NOT FUNCTIONING,RAIN,DAYLIGHT,NOT DIVIDED,WET,UNKNOWN,STRAIGHT AND LEVEL
15021,35,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,WET,"RUT, HOLES",STRAIGHT AND LEVEL
15022,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,STRAIGHT AND LEVEL
15023,20,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,OTHER,WET,SHOULDER DEFECT,STRAIGHT AND LEVEL
15024,35,LANE USE MARKING,FUNCTIONING PROPERLY,RAIN,DUSK,DIVIDED - W/MEDIAN BARRIER,WET,NO DEFECTS,"CURVE, LEVEL"
